"Amount","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","Parent_Id","TxnDate","DocNumber","Parent_Entity"
"390.0","38071",Bill,"38072","2025-03-05",ACH,BillPayment
"21.0","37179",Bill,"38111","2025-03-10","21905",BillPayment
"21.0","37964",Bill,"38111","2025-03-10","21905",BillPayment
"14.58","37965",Bill,"38111","2025-03-10","21905",BillPayment
"2780.0","37829",Bill,"38110","2025-03-10",Online,BillPayment
"500.0","38095",Bill,"38109","2025-03-10","21903",BillPayment
"88.28","38113",Bill,"38115","2025-03-11","21906",BillPayment
"282.49","38114",Bill,"38116","2025-03-11","21907",BillPayment
"928.62","38128",Bill,"38137","2025-03-11","21908",BillPayment
"580.89","38129",Bill,"38137","2025-03-11","21908",BillPayment
"1055.25","38131",Bill,"38137","2025-03-11","21908",BillPayment
"605.01","38132",Bill,"38137","2025-03-11","21908",BillPayment
"365.82","38133",Bill,"38137","2025-03-11","21908",BillPayment
"984.9","38135",Bill,"38137","2025-03-11","21908",BillPayment
"29.82","37362",Bill,"38141","2025-03-11","21909",BillPayment
"21.54","37250",Bill,"38141","2025-03-11","21909",BillPayment
"107.14","37251",Bill,"38141","2025-03-11","21909",BillPayment
"156.23","37907",Bill,"38141","2025-03-11","21909",BillPayment
"127.75","37252",Bill,"38141","2025-03-11","21909",BillPayment
"790.46","37254",Bill,"38141","2025-03-11","21909",BillPayment
"476.35","37253",VendorCredit,"38141","2025-03-11","21909",BillPayment
"257.14","37575",Bill,"38145","2025-03-11","21913",BillPayment
"226.25","40893",Bill,"38145","2025-03-11","21913",BillPayment
"811.38","38138",Bill,"38144","2025-03-11","21912",BillPayment
"2317.51","37583",Bill,"38143","2025-03-11","21911",BillPayment
"81.67","37903",Bill,"38142","2025-03-11","21910",BillPayment
"49.72","38167",Bill,"38171","2025-03-12","11437",BillPayment
"10.03","38168",Bill,"38171","2025-03-12","11437",BillPayment
"9.72","38169",Bill,"38171","2025-03-12","11437",BillPayment
"53.38","38170",Bill,"38171","2025-03-12","11437",BillPayment
"17768.9","38187",Bill,"38188","2025-03-14","11438",BillPayment
"1449.02","38189",Bill,"38192","2025-03-14","21915",BillPayment
"216.44","38190",Bill,"38193","2025-03-14","21916",BillPayment
"1746.64","38191",Bill,"38193","2025-03-14","21916",BillPayment
"902.49","38197",Bill,"38209","2025-03-14","21920",BillPayment
"703.5","38199",Bill,"38209","2025-03-14","21920",BillPayment
"1083.39","38200",Bill,"38209","2025-03-14","21920",BillPayment
"8228.05","38203",Bill,"38208","2025-03-14","21919",BillPayment
"126.0","37904",Bill,"38207","2025-03-14","21918",BillPayment
"206.25","37905",Bill,"38207","2025-03-14","21918",BillPayment
"126.0","38121",Bill,"38207","2025-03-14","21918",BillPayment
"314.14","38120",Bill,"38206","2025-03-14","21917",BillPayment
"720.0","38194",Bill,"38212","2025-03-14","21923",BillPayment
"1707.0","38195",Bill,"38211","2025-03-14","21922",BillPayment
"2085.33","38204",Bill,"38210","2025-03-14","21921",BillPayment
"250.0","38205",Bill,"38216","2025-03-14","21927",BillPayment
"4203.74","38163",JournalEntry,"38215","2025-03-14","21926",BillPayment
"1697.39","38157",JournalEntry,"38215","2025-03-14","21926",BillPayment
"15.72","38166",Bill,"38214","2025-03-14","21925",BillPayment
"323.01","34984",Bill,"38219","2025-03-14","11441",BillPayment
"973.33","38196",Bill,"38218","2025-03-14","11440",BillPayment
"167.02","37437",Bill,"38217","2025-03-14","11439",BillPayment
"180.0","38238",Bill,"38239","2025-03-13",Online,BillPayment
"1509.34","36408",Bill,"38279","2025-03-17",Online,BillPayment
"688.82","36407",Bill,"38280","2025-03-17",Online,BillPayment
"325.57","36405",Bill,"38281","2025-03-17",Online,BillPayment
"876.68","38282",Bill,"38283","2025-03-17",Online,BillPayment
"663.26","38284",Bill,"38285","2025-02-28",Online,BillPayment
"93.92","38286",Bill,"38287","2025-02-28",Online,BillPayment
"295.26","35012",Bill,"38288","2025-03-17",Online,BillPayment
"408.38","35013",Bill,"38289","2025-03-17",Online,BillPayment
"128.28","38290",Bill,"38291","2025-02-28",Online,BillPayment
"98.42","38292",Bill,"38293","2025-03-17",Online,BillPayment
"431.38","38294",Bill,"38295","2025-03-17",Online,BillPayment
"751.44","38296",Bill,"38297","2025-02-28",Online,BillPayment
"375.68","38314",Bill,"38345","2025-03-18",Online,BillPayment
"34.05","38139",Bill,"38377","2025-03-19","21933",BillPayment
"13.59","37576",Bill,"38376","2025-03-19","21932",BillPayment
"729.0","38119",Bill,"38375","2025-03-19","21931",BillPayment
"251.8","37643",Bill,"38374","2025-03-19","21930",BillPayment
"9.34","38237",Bill,"38382","2025-03-19","21938",BillPayment
"352.99","38201",Bill,"38380","2025-03-19","21936",BillPayment
"172.97","38122",Bill,"38379","2025-03-19","21935",BillPayment
"1532.4","38226",JournalEntry,"38378","2025-03-19","21934",BillPayment
"534.02","37447",Bill,"38378","2025-03-19","21934",BillPayment
"183.25","38370",Bill,"38383","2025-03-19","21939",BillPayment
"6631.26","38397",Bill,"38416","2025-03-20","21942",BillPayment
"458.12","38398",Bill,"38415","2025-03-20","21941",BillPayment
"687.96","38413",Bill,"38414","2025-03-20","21940",BillPayment
"335.65","37970",Bill,"38417","2025-03-20","21943",BillPayment
"258.05","37971",Bill,"38417","2025-03-20","21943",BillPayment
"2259.68","37936",Bill,"38418","2025-03-20","21944",BillPayment
"376.96","37906",Bill,"38418","2025-03-20","21944",BillPayment
"2259.68","37935",Bill,"38418","2025-03-20","21944",BillPayment
"1124.03","38127",Bill,"38418","2025-03-20","21944",BillPayment
"125.65","38434",Bill,"38435","2025-03-20",Online,BillPayment
"16066.54","38438",Bill,"38441","2025-03-20",Online,BillPayment
"304.0","38442",Bill,"38443","2025-03-20",Online,BillPayment
"5858.26","38444",Bill,"38445","2025-02-28","250230",BillPayment
"5550.0","38491",Bill,"38492","2025-03-15","21945",BillPayment
"376.2","38461",Bill,"38494","2025-03-24","21946",BillPayment
"169.34","37268",Bill,"38501","2025-03-19",Online,BillPayment
"3519.7","42499",Bill,"38615","2025-03-25","21947",BillPayment
"789.53","37680",Bill,"38624","2025-03-25","11447",BillPayment
"3216.66","37679",Bill,"38623","2025-03-25","11446",BillPayment
"9286.4","37063",Bill,"38626","2025-03-25",Online,BillPayment
"4667.28","37065",Bill,"38627","2025-03-25",Online,BillPayment
"9278.4","37633",Bill,"38628","2025-03-25",Online,BillPayment
"4671.28","37631",Bill,"38628","2025-03-25",Online,BillPayment
"169.34","38500",Bill,"38629","2025-03-17",Online,BillPayment
"1083.39","38704",Bill,"38712","2025-03-26","21951",BillPayment
"267.33","38688",Bill,"38712","2025-03-26","21951",BillPayment
"830.13","38689",Bill,"38712","2025-03-26","21951",BillPayment
"749.73","38690",Bill,"38712","2025-03-26","21951",BillPayment
"605.01","38691",Bill,"38712","2025-03-26","21951",BillPayment
"984.9","38707",Bill,"38712","2025-03-26","21951",BillPayment
"633.15","38695",Bill,"38712","2025-03-26","21951",BillPayment
"745.71","38698",Bill,"38712","2025-03-26","21951",BillPayment
"1027.11","38701",Bill,"38712","2025-03-26","21951",BillPayment
"87.53","38692",Bill,"38711","2025-03-26","21950",BillPayment
"424.56","38659",Bill,"38710","2025-03-26","21949",BillPayment
"594.7","38666",Bill,"38710","2025-03-26","21949",BillPayment
"150.39","38625",Bill,"38717","2025-03-26","21956",BillPayment
"2092.54","38660",Bill,"38716","2025-03-26","21955",BillPayment
"435.62","38172",Bill,"38715","2025-03-26","21954",BillPayment
"31.29","37844",Bill,"38713","2025-03-26","21952",BillPayment
"659.84","38663",Bill,"38713","2025-03-26","21952",BillPayment
"4100.0","38632",Bill,"38723","2025-03-26","21962",BillPayment
"1356.02","38630",Bill,"38722","2025-03-26","21961",BillPayment
"2146.6","38459",Bill,"38721","2025-03-26","21960",BillPayment
"1654.0","42007",Bill,"38720","2025-03-26","21959",BillPayment
"1666.0","38462",Bill,"38720","2025-03-26","21959",BillPayment
"4346.62","38662",Bill,"38719","2025-03-26","21958",BillPayment
"204.19","37977",Bill,"38718","2025-03-26","21957",BillPayment
"447.64","37365",Bill,"38725","2025-03-26","21964",BillPayment
"278.75","38202",Bill,"38728","2025-03-26","11445",BillPayment
"64.53","38687",Bill,"38727","2025-03-26","11444",BillPayment
"119.53","38693",Bill,"38726","2025-03-26","11443",BillPayment
"802.0","42008",Bill,"38731","2025-03-26","11448",BillPayment
"3.0","42844",Bill,"38731","2025-03-26","11448",BillPayment
"502.0","38463",Bill,"38731","2025-03-26","11448",BillPayment
"753.93","38661",Bill,"38730","2025-03-26","11466",BillPayment
"616.38","38656",Bill,"38729","2025-03-26","11446",BillPayment
"390.03","38436",JournalEntry,"38796","2025-03-28","21968",BillPayment
"4725.18","38785",Bill,"38795","2025-03-28","21967",BillPayment
"5032.8","38786",Bill,"38795","2025-03-28","21967",BillPayment
"766.09","38787",Bill,"38795","2025-03-28","21967",BillPayment
"723.7","38788",Bill,"38795","2025-03-28","21967",BillPayment
"6077.44","38789",Bill,"38795","2025-03-28","21967",BillPayment
"323.01","37640",Bill,"38797","2025-03-28","11450",BillPayment
"0.61","37244",Bill,"38800","2025-03-28","11453",BillPayment
"93.0","38762",Bill,"38799","2025-03-28","11452",BillPayment
"24.59","38761",Bill,"38798","2025-03-28","11451",BillPayment
"1000.0","38657",Bill,"38802","2025-03-28",,BillPayment
"708.69","38709",Bill,"38803","2025-03-28",Online,BillPayment
"250.79","38829",Bill,"38830","2025-03-31","11454",BillPayment
"332.25","38817",Bill,"38831","2025-03-31","21982",BillPayment
"17609.59","38833",Bill,"38834","2025-03-28",Online,BillPayment
"450.0","38840",Bill,"38841","2025-03-25",Online,BillPayment
"6306.36","38907",Bill,"38908","2025-03-31",Online,BillPayment
"525.53","42317",Bill,"38908","2025-03-31",Online,BillPayment
"865.0","38909",Bill,"38910","2025-03-31",Onine,BillPayment
"19.98","36976",Bill,"38955","2025-03-31",Online,BillPayment
"719.26","38954",Bill,"38955","2025-03-31",Online,BillPayment
"403.15","35339",Bill,"38955","2025-03-31",Online,BillPayment
"511.59","37639",Bill,"38968","2025-04-01","21972",BillPayment
"3537.6","38911",Bill,"38967","2025-04-01","21971",BillPayment
"884.11","38961",Bill,"38966","2025-04-01","21970",BillPayment
"4100.0","38957",Bill,"38965","2025-04-01","21969",BillPayment
"30.0","38888",Bill,"38972","2025-04-01","21976",BillPayment
"747.64","38947",Bill,"38971","2025-04-01","21975",BillPayment
"450.24","38949",Bill,"38971","2025-04-01","21975",BillPayment
"967.54","38950",Bill,"38971","2025-04-01","21975",BillPayment
"779.88","38942",Bill,"38971","2025-04-01","21975",BillPayment
"282.15","38960",Bill,"38970","2025-04-01","21974",BillPayment
"2094.24","38905",Bill,"38969","2025-04-01","21973",BillPayment
"61.23","38311",Bill,"38977","2025-04-01","21981",BillPayment
"250.0","38887",Bill,"38975","2025-04-01","21979",BillPayment
"144.0","38816",Bill,"38974","2025-04-01","21978",BillPayment
"8066.0","38884",Bill,"38973","2025-04-01","21977",BillPayment
"750.0","38881",Bill,"38980","2025-04-01","11457",BillPayment
"5550.0","38882",Bill,"38980","2025-04-01","11457",BillPayment
"3500.0","38890",Bill,"38979","2025-04-01","11456",BillPayment
"30.0","38891",Bill,"38978","2025-04-01","11455",BillPayment
"5350.0","38994",Bill,"38995","2025-04-01","21983",BillPayment
"1224.09","39201",Bill,"39203","2025-04-04","21986",BillPayment
"1083.39","38998",Bill,"39203","2025-04-04","21986",BillPayment
"1470.0","39199",Bill,"39203","2025-04-04","21986",BillPayment
"156.67","39198",Bill,"39204","2025-04-04","21987",BillPayment
"991.46","39319",Bill,"39332","2025-04-06","2042",BillPayment
"333.8","39317",Bill,"39331","2025-04-06","2041",BillPayment
"2813.63","39322",Bill,"39331","2025-04-06","2041",BillPayment
"113.57","39323",Bill,"39331","2025-04-06","2041",BillPayment
"203.29","39324",Bill,"39331","2025-04-06","2041",BillPayment
"1881.36","39325",Bill,"39336","2025-04-06","2046",BillPayment
"2000.0","38889",Bill,"39335","2025-04-06","2045",BillPayment
"702.21","39326",Bill,"39334","2025-04-06","2044",BillPayment
"393.0","39320",Bill,"39333","2025-04-06","2043",BillPayment
"382.43","39318",Bill,"39338","2025-04-06","2047",BillPayment
"468.0","39327",Bill,"39339","2025-04-06","11459",BillPayment
"754.62","39330",Bill,"39341","2025-04-06","21990",BillPayment
"201.27","39329",Bill,"39340","2025-04-06","21989",BillPayment
"25.13","39328",Bill,"39342","2025-04-06","21991",BillPayment
"525.0","39513",Bill,"39514","2025-04-03",Online,BillPayment
"81.67","39626",Bill,"39632","2025-04-10","21997",BillPayment
"863.87","38664",Bill,"39631","2025-04-10","21996",BillPayment
"3714.0","39625",Bill,"39630","2025-04-10","21995",BillPayment
"282.15","39616",Bill,"39635","2025-04-10","22000",BillPayment
"204.19","39423",Bill,"39634","2025-04-10","21999",BillPayment
"1468.43","39646",Bill,"39654","2025-04-11","11463",BillPayment
"29359.42","39645",Bill,"39653","2025-04-11","11462",BillPayment
"1000.0","39643",Bill,"39657","2025-04-11","11465",BillPayment
"3697.33","39649",Bill,"39661","2025-04-11","22004",BillPayment
"15148.0","39652",Bill,"39660","2025-04-11","22003",BillPayment
"257.14","38963",Bill,"39659","2025-04-11","22002",BillPayment
"1770.85","38667",Bill,"39658","2025-04-11","22001",BillPayment
"580.0","39648",Bill,"39665","2025-04-11","22008",BillPayment
"650.0","39647",Bill,"39664","2025-04-11","22007",BillPayment
"2070.0","39651",Bill,"39663","2025-04-11","22006",BillPayment
"250.0","39650",Bill,"39662","2025-04-11","22005",BillPayment
"675.0","39583",Bill,"39687","2025-04-06",Online,BillPayment
"2780.0","39691",Bill,"39692","2025-04-14",Online,BillPayment
"46230.35","39620",Bill,"39697","2025-04-14","22010",BillPayment
"46230.35","39695",Bill,"39697","2025-04-14","22010",BillPayment
"654.9","38776",Bill,"39696","2025-04-14","22009",BillPayment
"147.0","39727",Bill,"39764","2025-04-16","22012",BillPayment
"323.61","39712",Bill,"39763","2025-04-16","22011",BillPayment
"749.73","39714",Bill,"39763","2025-04-16","22011",BillPayment
"892.44","39747",Bill,"39763","2025-04-16","22011",BillPayment
"1449.21","39749",Bill,"39763","2025-04-16","22011",BillPayment
"1688.4","39750",Bill,"39763","2025-04-16","22011",BillPayment
"1167.81","39752",Bill,"39763","2025-04-16","22011",BillPayment
"140.7","39753",Bill,"39763","2025-04-16","22011",BillPayment
"436.17","39674",Bill,"39763","2025-04-16","22011",BillPayment
"309.54","39676",Bill,"39763","2025-04-16","22011",BillPayment
"1083.39","38781",Bill,"39763","2025-04-16","22011",BillPayment
"970.83","39678",Bill,"39763","2025-04-16","22011",BillPayment
"562.8","39679",Bill,"39763","2025-04-16","22011",BillPayment
"678.01","39740",Bill,"39769","2025-04-16","22017",BillPayment
"444.01","39611",Bill,"39768","2025-04-16","22016",BillPayment
"6990.0","39742",Bill,"39767","2025-04-16","22015",BillPayment
"3718.5","39701",Bill,"39766","2025-04-16","22014",BillPayment
"1545.55","39699",Bill,"39765","2025-04-16","22013",BillPayment
"115.13","39758",Bill,"39765","2025-04-16","22013",BillPayment
"678.01","39741",Bill,"39770","2025-04-16","11467",BillPayment
"789.53","38885",Bill,"39839","2025-04-17",online,BillPayment
"10.0","38646",Bill,"40193","2025-03-03",,BillPayment
"285.86","40218",Bill,"40219","2025-04-22",Online,BillPayment
"20524.89","40220",Bill,"40223","2025-04-21",Online,BillPayment
"423.45","40222",Bill,"40224","2025-04-22",online,BillPayment
"288.0","40225",Bill,"40226","2025-04-21",Online,BillPayment
"438.34","40227",Bill,"40228","2025-04-22",online,BillPayment
"8799.51","40229",Bill,"40230","2025-04-21",Online,BillPayment
"98.42","40232",Bill,"40233","2025-04-22",online,BillPayment
"1490.42","40231",Bill,"40235","2025-03-31",online,BillPayment
"1490.42","39786",Deposit,"40235","2025-03-31",online,BillPayment
"43.0","39780",JournalEntry,"40239","2025-03-31","3043.69",BillPayment
"325.0","40236",Bill,"40239","2025-03-31","3043.69",BillPayment
"325.0","39825",Deposit,"40239","2025-03-31","3043.69",BillPayment
"43.0","4068",Deposit,"40239","2025-03-31","3043.69",BillPayment
"1243.4","40240",Bill,"40241","2025-02-28","3043.69",BillPayment
"1243.4","38010",Deposit,"40241","2025-02-28","3043.69",BillPayment
"16.48","40257",Bill,"40259","2025-04-23",online,BillPayment
"21.3","40258",Bill,"40259","2025-04-23",online,BillPayment
"690.99","40252",Bill,"40277","2025-04-30",online,BillPayment
"712.53","40264",Bill,"40276","2025-04-30",online,BillPayment
"1118.4","40500",Bill,"40818","2025-04-25","22025",BillPayment
"766.09","40502",Bill,"40818","2025-04-25","22025",BillPayment
"4725.18","40503",Bill,"40818","2025-04-25","22025",BillPayment
"723.7","40504",Bill,"40818","2025-04-25","22025",BillPayment
"3304.04","40506",Bill,"40818","2025-04-25","22025",BillPayment
"2107.46","40263",JournalEntry,"40817","2025-04-25","22024",BillPayment
"941.23","40269",JournalEntry,"40817","2025-04-25","22024",BillPayment
"863.87","39754",Bill,"40816","2025-04-25","22023",BillPayment
"511.59","38778",Bill,"40815","2025-04-25","22022",BillPayment
"222.25","39621",Bill,"40823","2025-04-25","22030",BillPayment
"126.0","39724",Bill,"40823","2025-04-25","22030",BillPayment
"247.63","40499",Bill,"40822","2025-04-25","22029",BillPayment
"7231.26","39861",Bill,"40821","2025-04-25","22028",BillPayment
"1681.71","38912",Bill,"40820","2025-04-25","22027",BillPayment
"1691.72","39612",Bill,"40820","2025-04-25","22027",BillPayment
"1611.96","39855",Bill,"40820","2025-04-25","22027",BillPayment
"597.31","39856",Bill,"40819","2025-04-25","22026",BillPayment
"458.12","39866",Bill,"40828","2025-04-25","22035",BillPayment
"435.62","39623",Bill,"40827","2025-04-25","22034",BillPayment
"416.52","38668",Bill,"40826","2025-04-25","22033",BillPayment
"15052.35","39868",Bill,"40825","2025-04-25","22032",BillPayment
"459.19","39728",Bill,"40824","2025-04-25","22031",BillPayment
"30.15","39867",Bill,"40824","2025-04-25","22031",BillPayment
"250.0","40813",Bill,"40829","2025-04-25","22036",BillPayment
"112.33","39723",Bill,"40836","2025-04-25","11471",BillPayment
"1620.96","40580",Bill,"40838","2025-04-25","11543",BillPayment
"81.58","44327",Bill,"40838","2025-04-25","11543",BillPayment
"81.59","44331",Bill,"40838","2025-04-25","11543",BillPayment
"12839.0","40237",Bill,"40838","2025-04-25","11543",BillPayment
"1716.84","39853",Bill,"40838","2025-04-25","11543",BillPayment
"423.13","41487",JournalEntry,"40838","2025-04-25","11543",BillPayment
"54797.87","40243",Bill,"40838","2025-04-25","11543",BillPayment
"501.84","40212",Bill,"40838","2025-04-25","11543",BillPayment
"630.36","40213",Bill,"40838","2025-04-25","11543",BillPayment
"403.15","40278",Bill,"40838","2025-04-25","11543",BillPayment
"423.13","40280",Bill,"40838","2025-04-25","11543",BillPayment
"746.64","40216",Bill,"40838","2025-04-25","11543",BillPayment
"421.02","40282",Bill,"40838","2025-04-25","11543",BillPayment
"339.48","39850",Bill,"40837","2025-04-25","11472",BillPayment
"129.84","39729",Bill,"40842","2025-04-25","11477",BillPayment
"665.83","39498",Bill,"40841","2025-04-25","11476",BillPayment
"3914.4","40501",Bill,"40840","2025-04-25","11475",BillPayment
"2753.4","40508",Bill,"40840","2025-04-25","11475",BillPayment
"675.65","39716",Bill,"40839","2025-04-25","11474",BillPayment
"323.01","38777",Bill,"40845","2025-04-25","11480",BillPayment
"49.6","39940",Bill,"40844","2025-04-25","11479",BillPayment
"2.09","40512",Bill,"40843","2025-04-25","11478",BillPayment
"8.89","40509",Bill,"40843","2025-04-25","11478",BillPayment
"11.51","40510",Bill,"40843","2025-04-25","11478",BillPayment
"0.75","37934",Bill,"40843","2025-04-25","11478",BillPayment
"0.82","40511",Bill,"40843","2025-04-25","11478",BillPayment
"278.75","39622",Bill,"40847","2025-04-25","11481",BillPayment
"1000.0","40522",Bill,"40846","2025-04-25","11482",BillPayment
"2286.0","40539",Bill,"40850","2025-04-25","2050",BillPayment
"531.92","39946",Bill,"40849","2025-04-25","2049",BillPayment
"1.49","42737",Bill,"40853","2025-04-25","2053",BillPayment
"1257.1","40565",Bill,"40853","2025-04-25","2053",BillPayment
"762.82","40567",Bill,"40853","2025-04-25","2053",BillPayment
"18.95","41543",Bill,"40853","2025-04-25","2053",BillPayment
"526.23","40569",Bill,"40853","2025-04-25","2053",BillPayment
"673.8","39321",Bill,"40852","2025-04-25","2052",BillPayment
"518.47","38619",JournalEntry,"40852","2025-04-25","2052",BillPayment
"395.13","40560",Bill,"40851","2025-04-25","2051",BillPayment
"4945.32","40562",Bill,"40851","2025-04-25","2051",BillPayment
"338.14","40558",Bill,"40851","2025-04-25","2051",BillPayment
"751.44","40856",Bill,"40857","2025-04-25",online,BillPayment
"231.69","40858",Bill,"40859","2025-04-25",online,BillPayment
"104.3","40860",Bill,"40861","2025-04-25",online,BillPayment
"186.18","40862",Bill,"40863","2025-04-25",online,BillPayment
"877.51","40864",Bill,"40865","2025-04-25",online,BillPayment
"93.92","40866",Bill,"40867","2025-04-25",online,BillPayment
"6306.36","40930",Bill,"40931","2025-04-29",online,BillPayment
"525.53","42317",Bill,"40931","2025-04-29",online,BillPayment
"678.01","41023",Bill,"41024","2025-02-21","11449",BillPayment
"38790.12","41344",Bill,"41345","2025-04-29",online,BillPayment
"11115.99","41356",Bill,"41357","2025-04-29",Online,BillPayment
"620.0","41361",Bill,"41362","2025-05-06",online,BillPayment
"8066.0","41174",Bill,"41404","2025-05-05","22040",BillPayment
"260.98","40895",Bill,"41410","2025-05-05","22041",BillPayment
"5150.0","41338",Bill,"41433","2025-05-06","22042",BillPayment
"205.8","41029",Bill,"41471","2025-05-08","2055",BillPayment
"1336.65","41328",Bill,"41521","2025-05-08","22046",BillPayment
"1224.09","41329",Bill,"41521","2025-05-08","22046",BillPayment
"786.92","41331",Bill,"41521","2025-05-08","22046",BillPayment
"422.1","40919",Bill,"41521","2025-05-08","22046",BillPayment
"1069.32","40921",Bill,"41521","2025-05-08","22046",BillPayment
"956.76","40922",Bill,"41521","2025-05-08","22046",BillPayment
"773.85","41499",Bill,"41521","2025-05-08","22046",BillPayment
"1238.16","40924",Bill,"41521","2025-05-08","22046",BillPayment
"801.99","41501",Bill,"41521","2025-05-08","22046",BillPayment
"914.55","40927",Bill,"41521","2025-05-08","22046",BillPayment
"908.52","41327",Bill,"41521","2025-05-08","22046",BillPayment
"3664.92","41475",Bill,"41520","2025-05-08","22045",BillPayment
"3492.0","41439",Bill,"41519","2025-05-08","22044",BillPayment
"146.75","39343",Bill,"41518","2025-05-08","22043",BillPayment
"30.0","41180",Bill,"41523","2025-05-08","22048",BillPayment
"87.53","40896",Bill,"41522","2025-05-08","22047",BillPayment
"662.35","41028",Bill,"41526","2025-05-08","22051",BillPayment
"274.16","41044",Bill,"41526","2025-05-08","22051",BillPayment
"274.16","41332",Bill,"41526","2025-05-08","22051",BillPayment
"186.3","41333",Bill,"41526","2025-05-08","22051",BillPayment
"803.73","40855",Bill,"41526","2025-05-08","22051",BillPayment
"628.57","40897",Bill,"41525","2025-05-08","22050",BillPayment
"2272.0","41463",Bill,"41524","2025-05-08","22049",BillPayment
"1533.71","41339",Bill,"41531","2025-05-08","22056",BillPayment
"586.84","41330",Bill,"41530","2025-05-08","22055",BillPayment
"863.87","41162",Bill,"41529","2025-05-08","22054",BillPayment
"12.79","40894",Bill,"41528","2025-05-08","22053",BillPayment
"204.19","41486",Bill,"41534","2025-05-08","22059",BillPayment
"176.55","41488",Bill,"41533","2025-05-08","22058",BillPayment
"4075.28","41477",Bill,"41539","2025-05-08","22063",BillPayment
"2094.24","41336",Bill,"41537","2025-05-08","22062",BillPayment
"263.81","38665",Bill,"41542","2025-05-08","22066",BillPayment
"4663.28","41304",Bill,"41541","2025-05-08","22065",BillPayment
"9278.4","41050",Bill,"41541","2025-05-08","22065",BillPayment
"674.92","40916",Bill,"41540","2025-05-08","22064",BillPayment
"3741.36","40917",Bill,"41540","2025-05-08","22064",BillPayment
"1933.04","40918",Bill,"41540","2025-05-08","22064",BillPayment
"81.67","41504",Bill,"41545","2025-05-08","22067",BillPayment
"966.0","41464",Bill,"41546","2025-05-08","11485",BillPayment
"3094.0","41297",Bill,"41548","2025-05-08","11487",BillPayment
"11143.62","41299",Bill,"41548","2025-05-08","11487",BillPayment
"9412.13","41366",Bill,"41548","2025-05-08","11487",BillPayment
"140.7","41512",Bill,"41548","2025-05-08","11487",BillPayment
"789.48","41465",Bill,"41548","2025-05-08","11487",BillPayment
"3500.0","41179",Bill,"41548","2025-05-08","11487",BillPayment
"375.26","41313",Bill,"41547","2025-05-08","11486",BillPayment
"17.83","38829",Bill,"41547","2025-05-08","11486",BillPayment
"13.44","42318",Bill,"41547","2025-05-08","11486",BillPayment
"167.02","39755",Bill,"41552","2025-05-08","11491",BillPayment
"33.49","41316",Bill,"41551","2025-05-08","11490",BillPayment
"30.0","41181",Bill,"41551","2025-05-08","11490",BillPayment
"183.25","41489",Bill,"41550","2025-05-08","11489",BillPayment
"183.25","41507",Bill,"41550","2025-05-08","11489",BillPayment
"750.0","41182",Bill,"41549","2025-05-08","11488",BillPayment
"5550.0","41183",Bill,"41549","2025-05-08","11488",BillPayment
"125.0","41315",Bill,"41556","2025-05-08","11495",BillPayment
"119.53","41317",Bill,"41555","2025-05-08","11494",BillPayment
"1.17","41510",Bill,"41554","2025-05-08","11493",BillPayment
"7.84","41321",Bill,"41554","2025-05-08","11493",BillPayment
"115.13","41309",Bill,"41554","2025-05-08","11493",BillPayment
"6.59","41310",Bill,"41554","2025-05-08","11493",BillPayment
"9.51","41311",Bill,"41554","2025-05-08","11493",BillPayment
"59.8","41314",Bill,"41553","2025-05-08","11492",BillPayment
"60.0","41027",Bill,"41560","2025-05-08","11499",BillPayment
"1000.0","39677",Bill,"41559","2025-05-08","11498",BillPayment
"1.0","38761",Bill,"41558","2025-05-08","11497",BillPayment
"26424.66","41462",Bill,"41557","2025-05-08","11496",BillPayment
"35.58","39726",Bill,"41561","2025-05-08","11500",BillPayment
"4100.0","41334",Bill,"41566","2025-05-08","22069",BillPayment
"250.0","41177",Bill,"41565","2025-05-08","22068",BillPayment
"142.32","39725",Bill,"41570","2025-05-08","22073",BillPayment
"30.92","40893",Bill,"41569","2025-05-08","22072",BillPayment
"1709.81","41460",Bill,"41568","2025-05-08","22071",BillPayment
"479.48","39624",Bill,"41567","2025-05-08","22070",BillPayment
"150.0","41655",Bill,"41656","2025-05-09","22074",BillPayment
"350.0","41659",Bill,"41660","2025-05-09","11501",BillPayment
"150.0","41677",Bill,"41679","2025-05-08",online,BillPayment
"285.0","41678",Bill,"41679","2025-05-08",online,BillPayment
"3216.66","41173",Bill,"41687","2025-05-11",online,BillPayment
"408.92","41709",Bill,"41710","2025-04-30","22021",BillPayment
"408.92","41692",Deposit,"41710","2025-04-30","22021",BillPayment
"769.6","41708",Bill,"41713","2025-04-30","22021",BillPayment
"769.6","41694",Deposit,"41713","2025-04-30","22021",BillPayment
"2378.0","41716",Bill,"41718","2025-05-07",online,BillPayment
"1598.85","41681",Bill,"41749","2025-05-12","22075",BillPayment
"188.1","41992",Bill,"41993","2025-05-14","22076",BillPayment
"670.6","41669",Bill,"41996","2025-05-14","22079",BillPayment
"1400.0","41459",Bill,"41995","2025-05-14","22078",BillPayment
"4231.12","41043",JournalEntry,"41994","2025-05-14","22077",BillPayment
"489.19","49331",JournalEntry,"41994","2025-05-14","22077",BillPayment
"2727.08","41045",JournalEntry,"41994","2025-05-14","22077",BillPayment
"3547.33","41046",JournalEntry,"41994","2025-05-14","22077",BillPayment
"3458.38","41452",JournalEntry,"41994","2025-05-14","22077",BillPayment
